Agent info:
	Batch size: 32
	Epoch(s): 1
	Memory length: None
	Gamma: 0.99
	Epsilon decay: 0.99
	Replay: 002
	Success Margin: -150
	Action Type: Simple Action

Episode: 1/400, rounds: 94, epsilon: 1.0, score: -3.826, reward: -100, elapsed time: 0:00:02
Episode: 2/400, rounds: 74, epsilon: 0.99, score: -131.3, reward: -100, elapsed time: 0:00:04
Episode: 3/400, rounds: 81, epsilon: 0.9801, score: -148.0, reward: -100, elapsed time: 0:00:07
Episode: 4/400, rounds: 81, epsilon: 0.9703, score: -176.6, reward: -100, elapsed time: 0:00:09
Episode: 5/400, rounds: 86, epsilon: 0.9606, score: -540.3, reward: -100, elapsed time: 0:00:11
Episode: 6/400, rounds: 54, epsilon: 0.951, score: -329.0, reward: -100, elapsed time: 0:00:13
Episode: 7/400, rounds: 58, epsilon: 0.9415, score: -132.4, reward: -100, elapsed time: 0:00:15
Episode: 8/400, rounds: 71, epsilon: 0.9321, score: -240.2, reward: -100, elapsed time: 0:00:17
Episode: 9/400, rounds: 58, epsilon: 0.9227, score: -112.7, reward: -100, elapsed time: 0:00:19
Episode: 10/400, rounds: 59, epsilon: 0.9135, score: -142.8, reward: -100, elapsed time: 0:00:21
Episode: 11/400, rounds: 84, epsilon: 0.9044, score: -173.6, reward: -100, elapsed time: 0:00:24
Episode: 12/400, rounds: 81, epsilon: 0.8953, score: -606.2, reward: -100, elapsed time: 0:00:26
Episode: 13/400, rounds: 65, epsilon: 0.8864, score: -231.2, reward: -100, elapsed time: 0:00:28
Episode: 14/400, rounds: 65, epsilon: 0.8775, score: -195.7, reward: -100, elapsed time: 0:00:31
Episode: 15/400, rounds: 61, epsilon: 0.8687, score: -112.2, reward: -100, elapsed time: 0:00:33
Episode: 16/400, rounds: 86, epsilon: 0.8601, score: -238.5, reward: -100, elapsed time: 0:00:35
Episode: 17/400, rounds: 95, epsilon: 0.8515, score: -114.3, reward: -100, elapsed time: 0:00:38
Episode: 18/400, rounds: 59, epsilon: 0.8429, score: -151.9, reward: -100, elapsed time: 0:00:40
Episode: 19/400, rounds: 57, epsilon: 0.8345, score: -94.02, reward: -100, elapsed time: 0:00:42
Episode: 20/400, rounds: 54, epsilon: 0.8262, score: -77.81, reward: -100, elapsed time: 0:00:44
Episode: 21/400, rounds: 64, epsilon: 0.8179, score: -219.2, reward: -100, elapsed time: 0:00:46
Episode: 22/400, rounds: 74, epsilon: 0.8097, score: -118.8, reward: -100, elapsed time: 0:00:49
Episode: 23/400, rounds: 93, epsilon: 0.8016, score: -84.7, reward: -100, elapsed time: 0:00:52
Episode: 24/400, rounds: 165, epsilon: 0.7936, score: -323.1, reward: -100, elapsed time: 0:00:56
Episode: 25/400, rounds: 106, epsilon: 0.7857, score: -71.05, reward: -100, elapsed time: 0:00:59
Episode: 26/400, rounds: 60, epsilon: 0.7778, score: -136.0, reward: -100, elapsed time: 0:01:01
Episode: 27/400, rounds: 57, epsilon: 0.77, score: -223.0, reward: -100, elapsed time: 0:01:03
Episode: 28/400, rounds: 117, epsilon: 0.7623, score: -245.4, reward: -100, elapsed time: 0:01:07
Episode: 29/400, rounds: 69, epsilon: 0.7547, score: -148.1, reward: -100, elapsed time: 0:01:09
Episode: 30/400, rounds: 146, epsilon: 0.7472, score: -443.6, reward: -100, elapsed time: 0:01:14
Episode: 31/400, rounds: 77, epsilon: 0.7397, score: -131.1, reward: -100, elapsed time: 0:01:16
Episode: 32/400, rounds: 52, epsilon: 0.7323, score: -67.12, reward: -100, elapsed time: 0:01:18
Episode: 33/400, rounds: 354, epsilon: 0.725, score: -13.88, reward: -100, elapsed time: 0:01:28
Episode: 34/400, rounds: 54, epsilon: 0.7177, score: -64.09, reward: -100, elapsed time: 0:01:30
Episode: 35/400, rounds: 168, epsilon: 0.7106, score: -74.51, reward: -100, elapsed time: 0:01:35
Episode: 36/400, rounds: 90, epsilon: 0.7034, score: -75.65, reward: -100, elapsed time: 0:01:38
Episode: 37/400, rounds: 85, epsilon: 0.6964, score: 55.27, reward: -100, elapsed time: 0:01:40
Episode: 38/400, rounds: 111, epsilon: 0.6894, score: -141.5, reward: -100, elapsed time: 0:01:44
Episode: 39/400, rounds: 473, epsilon: 0.6826, score: -56.05, reward: -100, elapsed time: 0:01:57
