Agent info:
	Batch size: 128
	Epoch(s): 1
	Memory length: None
	Gamma: 0.99
	Epsilon decay: 0.99
	Replay: 002
	Success Margin: -250
	Action Type: Simple Action

Episode: 1/400, rounds: 56, epsilon: 1.0, score: -104.8, reward: -100, elapsed time: 0:00:00
Episode: 2/400, rounds: 58, epsilon: 0.99, score: -501.5, reward: -100, elapsed time: 0:00:01
Episode: 3/400, rounds: 64, epsilon: 0.9801, score: -196.7, reward: -100, elapsed time: 0:00:03
Episode: 4/400, rounds: 91, epsilon: 0.9703, score: -652.2, reward: -100, elapsed time: 0:00:05
Episode: 5/400, rounds: 83, epsilon: 0.9606, score: -432.1, reward: -100, elapsed time: 0:00:08
Episode: 6/400, rounds: 94, epsilon: 0.951, score: -150.3, reward: -100, elapsed time: 0:00:11
Episode: 7/400, rounds: 75, epsilon: 0.9415, score: -64.57, reward: -100, elapsed time: 0:00:13
Episode: 8/400, rounds: 98, epsilon: 0.9321, score: -277.4, reward: -100, elapsed time: 0:00:16
Episode: 9/400, rounds: 104, epsilon: 0.9227, score: -255.5, reward: -100, elapsed time: 0:00:20
Episode: 10/400, rounds: 78, epsilon: 0.9135, score: -353.7, reward: -100, elapsed time: 0:00:23
Episode: 11/400, rounds: 54, epsilon: 0.9044, score: -143.4, reward: -100, elapsed time: 0:00:24
Episode: 12/400, rounds: 108, epsilon: 0.8953, score: -123.0, reward: -100, elapsed time: 0:00:28
Episode: 13/400, rounds: 72, epsilon: 0.8864, score: -128.7, reward: -100, elapsed time: 0:00:30
Episode: 14/400, rounds: 111, epsilon: 0.8775, score: -100.1, reward: -100, elapsed time: 0:00:34
Episode: 15/400, rounds: 71, epsilon: 0.8687, score: -160.5, reward: -100, elapsed time: 0:00:36
Episode: 16/400, rounds: 73, epsilon: 0.8601, score: -270.3, reward: -100, elapsed time: 0:00:39
Episode: 17/400, rounds: 99, epsilon: 0.8515, score: -190.3, reward: -100, elapsed time: 0:00:42
Episode: 18/400, rounds: 98, epsilon: 0.8429, score: -143.8, reward: -100, elapsed time: 0:00:45
Episode: 19/400, rounds: 110, epsilon: 0.8345, score: -113.1, reward: -100, elapsed time: 0:00:49
Episode: 20/400, rounds: 147, epsilon: 0.8262, score: -506.8, reward: -100, elapsed time: 0:00:53
Episode: 21/400, rounds: 106, epsilon: 0.8179, score: -84.56, reward: -100, elapsed time: 0:00:57
Episode: 22/400, rounds: 130, epsilon: 0.8097, score: -139.8, reward: -100, elapsed time: 0:01:01
Episode: 23/400, rounds: 96, epsilon: 0.8016, score: -123.3, reward: -100, elapsed time: 0:01:04
Episode: 24/400, rounds: 170, epsilon: 0.7936, score: -287.9, reward: -100, elapsed time: 0:01:09
