Agent info:
	Batch size: 128
	Epoch(s): 1
	Memory length: None
	Gamma: 0.99
	Epsilon decay: 0.99
	Replay: 002
	Success Margin: -150
	Action Type: Simple Action

Episode: 1/400, rounds: 71, epsilon: 1.0, score: -138.0, reward: -100, elapsed time: 0:00:00
Episode: 2/400, rounds: 74, epsilon: 0.99, score: -142.8, reward: -100, elapsed time: 0:00:02
Episode: 3/400, rounds: 69, epsilon: 0.9801, score: -442.2, reward: -100, elapsed time: 0:00:04
Episode: 4/400, rounds: 238, epsilon: 0.9703, score: -417.5, reward: -100, elapsed time: 0:00:10
Episode: 5/400, rounds: 101, epsilon: 0.9606, score: -592.2, reward: -100, elapsed time: 0:00:13
Episode: 6/400, rounds: 70, epsilon: 0.951, score: -619.4, reward: -100, elapsed time: 0:00:16
Episode: 7/400, rounds: 93, epsilon: 0.9415, score: -473.4, reward: -100, elapsed time: 0:00:19
Episode: 8/400, rounds: 87, epsilon: 0.9321, score: -477.1, reward: -100, elapsed time: 0:00:22
Episode: 9/400, rounds: 84, epsilon: 0.9227, score: -377.3, reward: -100, elapsed time: 0:00:25
Episode: 10/400, rounds: 125, epsilon: 0.9135, score: -503.5, reward: -100, elapsed time: 0:00:29
Episode: 11/400, rounds: 79, epsilon: 0.9044, score: -319.3, reward: -100, elapsed time: 0:00:31
Episode: 12/400, rounds: 56, epsilon: 0.8953, score: -361.6, reward: -100, elapsed time: 0:00:34
Episode: 13/400, rounds: 123, epsilon: 0.8864, score: -251.4, reward: -100, elapsed time: 0:00:37
Episode: 14/400, rounds: 141, epsilon: 0.8775, score: -225.7, reward: -100, elapsed time: 0:00:42
Episode: 15/400, rounds: 93, epsilon: 0.8687, score: -414.5, reward: -100, elapsed time: 0:00:45
Episode: 16/400, rounds: 54, epsilon: 0.8601, score: -78.97, reward: -100, elapsed time: 0:00:48
Episode: 17/400, rounds: 172, epsilon: 0.8515, score: -298.2, reward: -100, elapsed time: 0:00:53
Episode: 18/400, rounds: 104, epsilon: 0.8429, score: -61.06, reward: -100, elapsed time: 0:00:57
Episode: 19/400, rounds: 165, epsilon: 0.8345, score: -78.34, reward: -100, elapsed time: 0:01:03
Episode: 20/400, rounds: 129, epsilon: 0.8262, score: -88.83, reward: -100, elapsed time: 0:01:07
Episode: 21/400, rounds: 137, epsilon: 0.8179, score: -192.3, reward: -100, elapsed time: 0:01:11
Episode: 22/400, rounds: 245, epsilon: 0.8097, score: -112.7, reward: -100, elapsed time: 0:01:19
Episode: 23/400, rounds: 125, epsilon: 0.8016, score: -109.0, reward: -100, elapsed time: 0:01:23
Episode: 24/400, rounds: 229, epsilon: 0.7936, score: -86.22, reward: -100, elapsed time: 0:01:30
Episode: 25/400, rounds: 145, epsilon: 0.7857, score: -91.05, reward: -100, elapsed time: 0:01:35
Episode: 26/400, rounds: 135, epsilon: 0.7778, score: -71.1, reward: -100, elapsed time: 0:01:40
Episode: 27/400, rounds: 92, epsilon: 0.77, score: -201.5, reward: -100, elapsed time: 0:01:44
Episode: 28/400, rounds: 197, epsilon: 0.7623, score: -48.53, reward: -100, elapsed time: 0:01:50
Episode: 29/400, rounds: 148, epsilon: 0.7547, score: -46.5, reward: -100, elapsed time: 0:01:56
Episode: 30/400, rounds: 85, epsilon: 0.7472, score: 18.78, reward: -100, elapsed time: 0:01:59
Episode: 31/400, rounds: 83, epsilon: 0.7397, score: -55.12, reward: -100, elapsed time: 0:02:02
Episode: 32/400, rounds: 279, epsilon: 0.7323, score: -418.9, reward: -100, elapsed time: 0:02:11
Episode: 33/400, rounds: 133, epsilon: 0.725, score: -16.26, reward: -100, elapsed time: 0:02:16
Episode: 34/400, rounds: 453, epsilon: 0.7177, score: -58.08, reward: -100, elapsed time: 0:02:30
Episode: 35/400, rounds: 224, epsilon: 0.7106, score: -131.7, reward: -100, elapsed time: 0:02:38
Episode: 36/400, rounds: 323, epsilon: 0.7034, score: -162.7, reward: -100, elapsed time: 0:02:48
Episode: 37/400, rounds: 334, epsilon: 0.6964, score: -23.04, reward: -100, elapsed time: 0:02:59
Episode: 38/400, rounds: 235, epsilon: 0.6894, score: -47.79, reward: -100, elapsed time: 0:03:07
Episode: 39/400, rounds: 220, epsilon: 0.6826, score: -55.99, reward: -100, elapsed time: 0:03:15
Episode: 40/400, rounds: 250, epsilon: 0.6757, score: -122.5, reward: -100, elapsed time: 0:03:24
Episode: 41/400, rounds: 185, epsilon: 0.669, score: -28.21, reward: -100, elapsed time: 0:03:30
Episode: 42/400, rounds: 167, epsilon: 0.6623, score: -222.2, reward: -100, elapsed time: 0:03:36
Episode: 43/400, rounds: 172, epsilon: 0.6557, score: -185.8, reward: -100, elapsed time: 0:03:42
Episode: 44/400, rounds: 351, epsilon: 0.6491, score: -226.1, reward: -100, elapsed time: 0:03:53
Episode: 45/400, rounds: 300, epsilon: 0.6426, score: -137.2, reward: -100, elapsed time: 0:04:03
Episode: 46/400, rounds: 731, epsilon: 0.6362, score: -161.9, reward: -100, elapsed time: 0:04:28
Episode: 47/400, rounds: 219, epsilon: 0.6298, score: -40.02, reward: -100, elapsed time: 0:04:36
Episode: 48/400, rounds: 161, epsilon: 0.6235, score: -282.7, reward: -100, elapsed time: 0:04:42
Episode: 49/400, rounds: 141, epsilon: 0.6173, score: -170.3, reward: -100, elapsed time: 0:04:47
Episode: 50/400, rounds: 747, epsilon: 0.6111, score: -370.1, reward: -100, elapsed time: 0:05:12
Episode: 51/400, rounds: 797, epsilon: 0.605, score: -245.4, reward: -100, elapsed time: 0:05:41
Episode: 52/400, rounds: 409, epsilon: 0.599, score: -276.3, reward: -100, elapsed time: 0:05:55
Episode: 53/400, rounds: 346, epsilon: 0.593, score: -150.4, reward: -100, elapsed time: 0:06:07
Episode: 54/400, rounds: 455, epsilon: 0.587, score: -236.1, reward: -100, elapsed time: 0:06:22
Episode: 55/400, rounds: 218, epsilon: 0.5812, score: -155.2, reward: -100, elapsed time: 0:06:29
Episode: 56/400, rounds: 198, epsilon: 0.5754, score: -93.59, reward: -100, elapsed time: 0:06:36
Episode: 57/400, rounds: 242, epsilon: 0.5696, score: -176.6, reward: -100, elapsed time: 0:06:44
Episode: 58/400, rounds: 650, epsilon: 0.5639, score: -211.2, reward: -100, elapsed time: 0:07:05
Episode: 59/400, rounds: 619, epsilon: 0.5583, score: -73.23, reward: -100, elapsed time: 0:07:26
Episode: 60/400, rounds: 534, epsilon: 0.5527, score: -185.4, reward: -100, elapsed time: 0:07:43
Episode: 61/400, rounds: 625, epsilon: 0.5472, score: -200.8, reward: -100, elapsed time: 0:08:06
Episode: 62/400, rounds: 999, epsilon: 0.5417, score: -111.8, reward: -0.038183404015771305, elapsed time: 0:08:41
Episode: 63/400, rounds: 92, epsilon: 0.5363, score: -110.7, reward: -100, elapsed time: 0:08:45
Episode: 64/400, rounds: 420, epsilon: 0.5309, score: -311.4, reward: -100, elapsed time: 0:09:00
Episode: 65/400, rounds: 91, epsilon: 0.5256, score: -163.2, reward: -100, elapsed time: 0:09:04
Episode: 66/400, rounds: 999, epsilon: 0.5203, score: -61.96, reward: -3.770509949983224, elapsed time: 0:09:39
Episode: 67/400, rounds: 97, epsilon: 0.5151, score: -48.98, reward: -100, elapsed time: 0:09:43
Episode: 68/400, rounds: 999, epsilon: 0.51, score: -47.36, reward: -0.883889676206411, elapsed time: 0:10:18
Episode: 69/400, rounds: 134, epsilon: 0.5049, score: -77.24, reward: -100, elapsed time: 0:10:23
Episode: 70/400, rounds: 999, epsilon: 0.4998, score: -20.99, reward: -0.04112639982559613, elapsed time: 0:10:59
Episode: 71/400, rounds: 99, epsilon: 0.4948, score: 15.43, reward: -100, elapsed time: 0:11:04
Episode: 72/400, rounds: 999, epsilon: 0.4899, score: -57.18, reward: -1.481963493093075, elapsed time: 0:11:40
Episode: 73/400, rounds: 999, epsilon: 0.485, score: -15.5, reward: -1.2981566130263886, elapsed time: 0:12:14
Episode: 74/400, rounds: 999, epsilon: 0.4801, score: -52.98, reward: -4.067254114062851, elapsed time: 0:12:47
Episode: 75/400, rounds: 999, epsilon: 0.4753, score: -35.24, reward: -2.4485201359586655, elapsed time: 0:13:20
Episode: 76/400, rounds: 999, epsilon: 0.4706, score: -11.77, reward: -1.8296539065048905, elapsed time: 0:13:55
Episode: 77/400, rounds: 999, epsilon: 0.4659, score: 4.834, reward: -1.056273914945378, elapsed time: 0:14:29
Episode: 78/400, rounds: 999, epsilon: 0.4612, score: 1.805, reward: 0.6561305482632716, elapsed time: 0:15:02
Episode: 79/400, rounds: 999, epsilon: 0.4566, score: -5.882, reward: 2.345649781433683, elapsed time: 0:15:37
Episode: 80/400, rounds: 999, epsilon: 0.452, score: -37.58, reward: 2.2962410173643817, elapsed time: 0:16:12
Episode: 81/400, rounds: 999, epsilon: 0.4475, score: -28.58, reward: -0.9786646583815284, elapsed time: 0:16:47
Episode: 82/400, rounds: 999, epsilon: 0.443, score: -53.59, reward: -0.650885977367426, elapsed time: 0:17:22
